"Patent";"ApplicantCountry";"Abstract";"CPCs";"Granted";"NInventors";"TTR";"HerdanC";"GuiraudR";"UberIndex"
"US 7189711 B2 20070313";"HU";"The invention refers to novel 2,3-benzodiazepine derivatives of formula (I) and pharmaceutical compositions containing the same as the active ingredient. The novel compounds antipasmodic, muscle relaxant and neuroprotective activities. In formula I; X represents a hydrogen atom, a chloro atom or a methoxy group; Y stands for a hydrogen atom or a halo atom; Z means a methyl group or a chloro atom; R is a C1-4 alkyl group or a group of the formula -NR1R2, wherein R1 and R2 represent, independently, a hydrogen atom, a C1-4 alkyl group, a C1-4 alkoxy group or a C3-6 cycloalkyl group.";"C07D 243/02 (2013.01)";1;12;0,645161290322581;0,893811325233509;5,08000508000762;16,879311220709
"US 7119124 B2 20061010";"HU";"The invention is related to water-soluble products and pharmaceutical formulations in solid or liquid form mainly for parenteral use. They consist of or comprise a therapeutically active substance (having low aqueous solubility and a substantial binding affinity to plasma proteins) and a plasma protein fraction in controlled aggregation state, whereby the said active substance and the said protein fraction are bound to each other by way of non-covalent bonds. It also covers processes for the preparation of the product and pharmaceutical formulation by dissolving the water-insoluble active substance in a water-miscible, pharmaceutically acceptable solvent, combining said solution with the aqueous solution of a plasma protein fraction in controlled aggregation state whereby a true solution is obtained containing the said active substance and the said protein fraction bound together by way of non-covalent bonds. Optionally a further pharmaceutically acceptable auxiliary additive-such as a protein aggregation controller and/or a stabilizer-may be present. The organic solvent is eliminated by dialysing, ultrafiltrating, diafiltrating and/or lyophilising. The solid products consisting of the active substance and the protein are also protected. On optional dissolution in water clear, liquid compositions are obtained suitable for direct parenteral or other administration. Method of treatment is also covered. A series of water-insoluble substances is enlisted with appropriate protein fractions to be used.";"A61K 9/0019 (2013.01)
A61K 31/335 (2013.01)
A61K 31/337 (2013.01)
A61K 31/5513 (2013.01)
A61K 38/13 (2013.01)
A61K 38/20 (2013.01)
A61K 38/21 (2013.01)
A61K 47/42 (2013.01)";1;4;0,560606060606061;0,881474440586021;6,44087327036082;17,8912796673605
"US 7183283 B2 20070227";"HU";"The invention relates to new piperidinyl-alkylamino-pyridazinone derivatives of the general Formula (I) (wherein R is hydrogen or C1-4-alkyl; one of X and Y stands for hydrogen and the other represents a group of the general Formula (II) Hal stands for halogen; and n is 1 or 2) and pharmaceutically acceptable acid addition salts thereof a process for the preparation thereof and pharmaceutical compositions comprising said compounds. The compounds of the general Formula I exhibit anxiolytic effect and are useful in the treatment of anxiety";"C07D 401/06 (2013.01)";1;7;0,82;0,949271530753148;5,79827560572969;33,4914502558434
"US 7141604 B2 20061128";"HU";"The invention relates to the use of citalopram or a pharmaceutically acceptable salt thereof for the preparation of pharmaceutical compositions suitable for the treatment of elevated (high) blood pressure, normalization of blood pressure or the decrease of elevated blood pressure and/or prevention of elevated blood pressure.";"A61K 31/343 (2013.01)";1;1;0,678571428571429;0,883630932667943;3,59066249358766;12,4359339171532
"US 7005527 B2 20060228";"HU";"The present invention relates to a new process for the preparation of beraprost of formula (I) using new intermediates. ";"C07D 307/93 (2013.01)
C07F 7/1856 (2013.01)";1;5;0,909090909090909;0,960252567789127;3,01511344577764;26,200250613255
"US 6926930 B2 20050809";"HU";"Process for coating the surface of plastics comprising absorbing the vapor one or more internal reagent(s) in the plastic to be coated, and contacting one or more external reagent(s) with the surface of the plastic, wherein an immobilized coating is formed by a chemical reaction between the internal reagent(s) and the external reagent(s). The internal reagent(s) is(are) selected from substances which do not react with the plastic and the internal reagent(s) diffuse out of the plastic during contacting, wherein the coating is formed at the boundary layer of the plastic towards which the internal reagent(s) and the external reagent(s) diffuse.";"C08J 7/04 (2013.01)
C09D 179/02 (2013.01)";1;1;0,423728813559322;0,789416619503796;3,2547227745206;8,40926766143382
"US 6860698 B1 20050301";"HU";"An apparatus operative to perform at least one of lifting and moving containers. A base structure is provided with wheels, counter-weight and supports on both sides. Transverse beams are arranged on the on the base structure parallel with axles of the wheels. The beams include container moving units. The base structure includes two base cars arranged antimerically to and movable synchronously with each other, both base cars include container moving units having upper and lower container grips. The container moving units include at least one of traveling lower and upper lifting beams bearing at least a part of the container grips.";"B61D 47/00 (2013.01)
B66C 23/50 (2013.01)";1;2;0,515625;0,840732353226409;4,125;11,3405328111081
"US 6934089 B1 20050823";"HU";"An objective lens system ( 2 ), particularly for a fingerprint reader apparatus, said lens system ( 2 ) comprising a first lens ( 8 ) formed as a condensing lens guiding light beams arriving from an object generally telecentrically, an aperture stop ( 9 ) having a centre (P) and being located in the vicinity of a focal point of the first lens ( 8 ), a correcting second lens ( 10 ) arranged between the first lens ( 8 ) and the aperture stop ( 9 ) and juxtaposed with the aperture stop ( 9 ), and a correcting third lens ( 11 ) formed as a condensing lens and arranged beside the aperture stop ( 9 ) opposite the second lens ( 10 ). According to the invention, the second lens ( 10 ) is a condensing lens with a spherical surface (S3) facing the first lens ( 8 ), wherein the curvature centre of the surface (S3) is at a distance shorter than 15% of the curvature radius of the surface (S3) from the centre (P) of the aperture stop ( 9 ), and the aperture stop ( 9 ) is arranged at a distance shorter than 25% of the focal length of the first lens ( 8 ) from the focal point of the first lens ( 8 ).";"G06K 9/00046 (2013.01)
G02B 9/12 (2013.01)
G02B 13/22 (2013.01)";1;1;0,444444444444444;0,829714280217535;4,80740170061865;12,1453863799514
"US 6905851 B1 20050614";"HU";"The present invention relates to a new microbial process for the preparation of compound of formula (I) from a compound of general formula (II) wherein R stands for an alkali metal or ammonium ion, by the submerged culture of a strain which is able to 6beta-hydroxylate the compound of formula (II) in aerobic fermentation and by the separation and purification of the product of formula (I) formed in the course of the bioconversion. The latter comprises the cultivation of a Micromonospora strain which is able to 6beta-hydroxylate a compound of general formula (II)-wherein R is as defined above-at 25-32° C. on a nutrient medium containing available carbon-and nitrogen sources and mineral salts, thereafter feeding the substrate to be transformed into the developing culture, then hydroxilating the substrate until finishing of the bioconversion, then separating the compound of formula (I) from the culture broth and, if desired, purifying the same.";"C12R 1/29 (2013.01)
C12P 7/42 (2013.01)
C12P 17/06 (2013.01)";1;13;0,725;0,926613037542298;6,48459713474939;25,9322626698009
"US 7163820 B1 20070116";"HU";"The invention relates to a strain suitable for producing a live, orally applicable Escherichia coli vaccine for the prevention of post-weaning diarrhoea in pigs, and the procedure suitable for producing that strain. The essence of the strain is that the enterotoxin-free and originally wild-type Escherichia coli strain simultaneously produces two adhesive fimbriae (F4 and F18), whereas the essence of the procedure is that the enterotoxin-producing ability if the wild, pathogenic, enterotoxigenic Escherichia coli strain originally capable of producing enterotoxins and F18 fimbriae is abolished by a genetic intervention while retaining the ability of the strain to produce F18 fimbria facilitating adhesion to the small intestinal wall of weaned piglets, and subsequently the strain thus modified is rendered capable of producing a further surface adhesion fimbria (F4).";"C12R 1/19 (2013.01)
C07K 14/245 (2013.01)";1;3;0,628205128205128;0,89329364273072;5,54815746730852;17,731788912217
"US 6938932 B2 20050906";"HU";"The invention relates to a hose comprising a steel coupling ( 1 ), in which the structural elements of the hose, namely the reinforcing plies ( 4 ), liner ( 12 ), carcass ( 7 ), and cover ( 9 ) are bonded. The main feature of the invention is that the reinforcing plies ( 4 ) of the hose, which are partially or entirely bonded with rubber, are embedded in the adhesive resin layer in the coupling device ( 1 ) assembled to the vulcanized hose.";"F16L 33/01 (2013.01)
F16L 33/34 (2013.01)";1;8;0,761904761904762;0,927245117076845;4,93770719878694;22,3112075118366
"US 7094904 B2 20060822";"HU";"A new process is disclosed for the synthesis of fluconazole monohydrate and for crystal modifications of fluconazole which comprises the step of hydrolyzing a silyl ether of the formula (II) wherein R2 is hydrogen, or a C1 to C10 alkyl or phenyl group, R3 and R4 independently of each other are a C1 to C10 alkyl or phenyl group in an aqueous solution, preferably at a pH below 3 or above 8.";"C07D 249/08 (2013.01)";1;9;0,842105263157895;0,952757062133867;5,1910854761844;33,4395714570772
"US 7143789 B2 20061205";"HU";"The present invention relates to a high-pressure hose structure comprising several layers of reinforcing plies where the reinforcing fibers are spirally laid. The hose structure according to the invention is characterized by the odd number of its reinforcing plies.";"F16L 11/083 (2013.01)";1;2;0,75;0,909478540072342;3,67423461417477;15,2473374028063
"US 2005269834 A1 20051208";"HU";"A vehicle frame includes a load carrying framework and a body mounted on the framework, said framework comprising a board frame, a window frame for windscreen, a pair of upper balks and a pair of upper window balks along both sides of the vehicle and supported at least by door pillars. Said window frame comprises a one piece U shaped member arranged between the board frame and the pair of upper balks, and an upper cross member connected to prongs of the U-shape member, the under part of said U-shape member being fastened to the board frame and an intermediate part of both prongs of the U-shape member being fastened to a waist plate fixed on the board frame.";"B62D 31/02 (2013.01)";0;2;0,535211267605634;0,853356635884935;4,50977030113664;12,6242217633965
"US 7077459 B2 20060718";"HU";"A vehicle frame includes a load carrying framework and a body mounted on the framework. The framework has a board frame, a window frame for windscreen, a pair of upper balks and a pair of upper window balks along both sides of the vehicle and supported at least by door pillars. The window frame has a one piece U shaped member arranged between the board frame and the pair of upper balks, and an upper cross member connected to prongs of the U-shape member, the under part of the U-shape member being fastened to the board frame and an intermediate part of both prongs of the U-shape member being fastened to a waist plate fixed on the board frame.";"B62D 31/02 (2013.01)";1;2;0,545454545454545;0,855325595808607;4,43129367525598;12,5768199683391
"US 2005005977 A1 20050113";"HU";"The invention relates to a arrangement for single-grip mixing faucets operated by turning only, comprising a fixed inlet disc (11) and a rotating regulation disc (16) arranged above each other forming thereby a plane seal, for regulating the amount and ratio of the cold and hot water flowing through the system. The cold water inlet channel (12) connected to the cold water network and the hot water inlet channel (13) are developed in the fixed inlet disc (11) whereas the cold water flow-through channels (17) and the hot water flow-through channels (18) are developed in the rotating regulation disc (16). The cold water flow-through channel (17) and the hot water flow-through channel (18) are connected to the mixing space (19), which is developed either in the regulation disc (16), or in a turning element (20) being in an operation connection with the regulation disc (16), at the side of the regulation disc (16) opposite to the inlet disc (11). The operating arm (28) is fixed to the turning element (20) at its end opposite to the regulation disc (16). The essence of the arrangement lies in that in the turning element (20) an axial duct (27) is situated leading also through the operating arm (28), one end of which is connected to the mixing space (19), whereas its other end is connected to the duct (30) developed in the armature discharge (29) joined to the turning element (30) above the operating arm (28), which duct (30) is in connection with the discharge outlet (31).";"F16K 11/074 (2013.01)";0;2;0,406451612903226;0,821492265740697;5,06028177208574;12,2702341568494
"US 7040348 B2 20060509";"HU";"The invention relates to a arrangement for single-grip mixing faucets operated by turning only, comprising a fixed inlet disc ( 11 ) and a rotating regulation disc ( 16 ) arranged above each other forming thereby a plane seal, for regulating the amount and ratio of the cold and hot water flowing through the system. The cold water inlet channel ( 12 ) connected to the cold water network and the hot water inlet channel ( 13 ) are developed in the fixed inlet disc ( 11 ) whereas the cold water flow-through channels ( 17 ) and the hot water flow-through channels ( 18 ) are developed in the rotating regulation disc ( 16 ). The cold water flow-through channel ( 17 ) and the hot water flow-through channel ( 18 ) are connected to the mixing space ( 19 ), which is developed either in the regulation disc ( 16 ), or in a turning element ( 20 ) being in an operation connection with the regulation disc ( 16 ), at the side of the regulation disc ( 16 ) opposite to the inlet disc ( 11 ). The operating arm ( 28 ) is fixed to the turning element ( 20 ) at its end opposite to the regulation disc ( 16 ). The essence of the arrangement lies in that in the turning element ( 20 ) an axial duct ( 27 ) is situated leading also through the operating arm ( 28 ), one end of which is connected to the mixing space ( 19 ), whereas its other end is connected to the duct ( 30 ) developed in the armature discharge ( 29 ) joined to the turning element ( 30 ) above the operating arm ( 28 ), which duct ( 30 ) is in connection with the discharge outlet ( 31 ).";"F16K 11/074 (2013.01)";1;2;0,406451612903226;0,821492265740697;5,06028177208574;12,2702341568494
"US 2005150869 A1 20050714";"IT";"An electric device, in particular for medium or high voltage electric substations, able to perform the functions of circuit-breaking, isolating and earthing is described. The device comprises: a casing; at least one circuit-breaker; at least one line isolator having a fixed isolator contact; a line isolator actuating shaft for actuating the at least one line isolator; at least one earthing isolator; a circuit-breaker actuating shaft for actuating at least one circuit-breaker; and a lever connected to a conductor rod co-operating with movable circuit-breaker contacts, said conductor rod further engaging with said fixed isolator contact in a closing position, wherein: the device further comprises a resilient member co-operating with said conductor rod in order to transfer correct pressing loads to said movable contacts. According to the invention, said circuit-breaker actuating shaft and said line isolator actuating shaft are coaxial. Profitably, the casing is filled with nitrogen or sulphur hexafluoride.";"H01H 33/6661 (2013.01)
H01H 33/125 (2013.01)";0;3;0,485148514851485;0,843275984648461;4,87568223202895;12,7888592522777
"US 7091439 B2 20060815";"IT";"An electric device, in particular for medium or high voltage electric substations, able to perform the functions of circuit-breaking, isolating and earthing is described. The device comprises: a casing; at least one circuit-breaker; at least one line isolator having a fixed isolator contact; a line isolator actuating shaft for actuating the at least one line isolator; at least one earthing isolator; a circuit-breaker actuating shaft for actuating at least one circuit-breaker; and a lever connected to a conductor rod co-operating with movable circuit-breaker contacts, said conductor rod further engaging with said fixed isolator contact in a closing position, wherein: the device further comprises a resilient member co-operating with said conductor rod in order to transfer correct pressing loads to said movable contacts. According to the invention, said circuit-breaker actuating shaft and said line isolator actuating shaft are coaxial. Profitably, the casing is filled with nitrogen or sulphur hexafluoride.";"H01H 33/6661 (2013.01)
H01H 33/125 (2013.01)";1;3;0,485148514851485;0,843275984648461;4,87568223202895;12,7888592522777
"US 2005167373 A1 20050804";"IT";"Plant for treating the leftover liquids of mechanical processing, comprising a filtering partition ( 9 ) for filtration of the fluid and means for cleaning the partition by washing of the layer of mud deposited hereon, comprises vibratory means suitable for causing a generally fast and continuous vibratory state at least in the active portion of the partition. The plant comprises at least one chamber ( 6 ) that is divided into two parts by the filtering partition ( 9 ), one part being intended for the exit of the filtered fluid, means suitable for causing a generally fast and continuous vibratory state at least in the active portion of the partition are associated with said chamber. Method for treating the leftover fluids of mechanical processing, comprising filtration of the fluid through a filtering partition and periodic cleaning of the partition through washing of the layer of mud deposited here; it foresees that at least the surface of the partition on which the mud deposits is subjected to vibratory motion.";"B01D 29/111 (2013.01)";0;2;0,478723404255319;0,837863857002113;4,64139560816457;12,1695743904887
"US 2006080925 A1 20060420";"IT";"Skirting board including at least a support able to be attached to a wall, and a covering able to be coupled with the support by the interposition of an intermediate element. The support includes a base plate and at least a first guide, rectilinear and perpendicular to the base plate, and is provided with first attachment elements able to couple in snap-in manner with second attachment elements made on the intermediate element, so that the intermediate element is free to slide along the first guide, maintaining itself parallel to the base plate. The covering comprises a substantially rectilinear groove parallel to the base plate and able to couple with pads of the intermediate element, so that the covering and the intermediate element are able to slide freely one with respect to the other, maintaining the covering parallel to the base plate.";"E04F 19/04 (2013.01)";0;1;0,467532467532468;0,824972251387557;4,10258075254697;10,7782379658534
"US 6885813 B2 20050426";"IT";"Disposable steam generator ( 1' ) for domestic steam appliances, comprising a base ( 2' ) that is applicable permanently to the steam appliance, a hollow body ( 3' ) that forms the steam chamber ( 14' ) and is connected to the base ( 2' ) so as to be removable and replaceable, and at least one electric heating element ( 6' ). The heating element ( 6' ) is attached to the base ( 2' ), which has a seat ( 4' ) in which the hollow body ( 3' ), of a complementary shape, fits tightly, in close contact for heat transfer, but in a manner that makes it rapidly removable.";"F22B 1/288 (2013.01)
F22B 1/284 (2013.01)";1;1;0,709090909090909;0,914214385674327;5,25875892721329;20,2873489124551
"US 2005245762 A1 20051103";"IT";"An inner salt of L-carnitine is prepared by reduction, with a suitable reducing agent, of a compound of formula (I): where X1 and X2, which may be the same or different, are hydroxy, C1-C4 alkoxy, phenoxy, halogen, or X1 and X2, when taken together are an oxygen atom and the resulting compound is a derivative of succinic anhydride; Y is halogen, a mesyloxy or a tosyloxy group, and subsequent treatment with water, then with a base and then with trimethylamine.";"C07C 309/66 (2013.01)
C07C 51/377 (2013.01)
C07C 51/48 (2013.01)
C07C 51/56 (2013.01)
C07C 69/63 (2013.01)
C07C 227/08 (2013.01)
C07C 227/32 (2013.01)";0;3;0,9;0,971438341380246;5,69209978830308;56,0912800148079
"US 6984739 B2 20060110";"IT";"An inner salt of L-carnitine is prepared by reduction, with a suitable reducing agent, of a compound of formula (I): where X1 and X2, which may be the same or different, are hydroxy, C1-C4 alkoxy, phenoxy, halogen, or X1 and X2, when taken together are an oxygen atom and the resulting compound is a derivative of succinic anhydride; Y is halogen, a mesyloxy or a tosyloxy group, and subsequent treatment with water, then with a base and then with trimethylamine.";"C07C 309/66 (2013.01)
C07C 51/377 (2013.01)
C07C 51/48 (2013.01)
C07C 51/56 (2013.01)
C07C 69/63 (2013.01)
C07C 227/08 (2013.01)
C07C 227/32 (2013.01)";1;3;0,9;0,971438341380246;5,69209978830308;56,0912800148079
"US 7247747 B2 20070724";"IT";"An inner salt of L-carnitine is prepared by reduction, with a suitable reducing agent, of a compound of formu (I): where X1 and X2, which may be the same or different, are hydroxy, C1-C4 alkoxy, phenoxy, halogen, or X1 and X2, when taken together are an oxygen atom and the resulting compound is a derivative of succinic anhydride; Y is halogen, a mesyloxy or a tosyloxy group, and subsequent treatment with water, then with a base and then with trimethylamine.";"C07C 309/66 (2013.01)
C07C 51/377 (2013.01)
C07C 51/48 (2013.01)
C07C 51/56 (2013.01)
C07C 69/63 (2013.01)
C07C 227/08 (2013.01)
C07C 227/32 (2013.01)";1;3;0,9;0,971438341380246;5,69209978830308;56,0912800148079
"US 7211462 B2 20070501";"IT";"A process for large-scale production of CdTe/CdS thin film solar cells, films of the cells being deposited, in sequence, on a transparent substrate, the sequence comprising the steps of: depositing a film of a transparent conductive oxide (TCO) on the substrate; depositing a film of CdS on the TCO film; depositing a film of CdTe on the CdS film; treating the CdTe film with CdCl2; depositing a back-contact film on the treated CdTe film. Treatment of the CdTe film with CdCl2 comprises the steps of: forming a layer of CdCl2 on the CdTe film by evaporation, while maintaining the substrate at room temperature; annealing the CdCl2 layer in a vacuum chamber at a temperature generally within a range of 380° C. and 420° C. and a pressure generally within a range of 300 mbar and 1000 mbar in an inert gas atmosphere; removing the inert gas from the chamber so as to produce a vacuum condition, while the substrate is kept at a temperature generally within a range of 350° C. and 420° C. whereby any residual CdCl2 is evaporated from the CdTe film surface.";"C23C 14/5806 (2013.01)
C23C 14/0629 (2013.01)
C23C 14/086 (2013.01)
H01L 31/022425 (2013.01)
H01L 31/073 (2013.01)
H01L 31/1828 (2013.01)
H01L 31/1884 (2013.01)";1;3;0,477064220183486;0,842240613523624;4,98069668314999;12,9147719412925
"US 6879479 B2 20050412";"IT
IT
IT";"An apparatus for sensing and measuring the HV surge arrester current includes two toroidal current transformers arranged coaxially with respect to the earth wire of the surge arrester, elements for sensing the current signals emitted by the transformers and for converting the current signals in digital signals, and elements for transmitting the digital signals to an information network and analog state signals by relay activation. The two toroidal current instrument transformers are associated, respectively, one to elements for sensing the normal leakage current, and the other to elements for sensing the impulsive current, the latter comprising a circuit (TRIGGER) discriminating between ""switching"" and ""lightning"" signals, in which the basis for discrimination is a signal duration threshold, of about 35 mus.";"G01R 15/142 (2013.01)
G01R 15/181 (2013.01)
H02H 3/048 (2013.01)";1;3;0,63013698630137;0,892361633761142;5,38389277102201;17,3109544972617
"US 6841669 B2 20050111";"IT
IT
IT";"Thiophene oligomers which are excitable in the visible and ultraviolet region and each having at least one functional group able to form a covalent bond with organic and/or biological molecules, so as not to alter either the fluorescence properties of the oligomers or the biological activity of the bound molecules, and their use as fluorescent markers in analysis techniques.";"C07D 333/48 (2013.01)
C07D 333/20 (2013.01)
C07F 7/0814 (2013.01)";1;8;0,870967741935484;0,959769699112339;4,84934315472292;37,0706075005188
"US 2007258878 A1 20071108";"IT
IT
IT";"Process for the production of hydrogen and the co-production of carbon dioxide in separate streams comprising the following operations: feeding of a solid to a first reaction zone (R 1 ) in which a liquid or gaseous hydrocarbon, preferably natural gas or methane, is also fed, which reacts with the solid fed at its maximum oxidation degree (over-oxidized form), leading to the formation of the combustion products carbon dioxide and water and the solid at its minimum oxidation degree (reduced form); feeding of the solid in reduced form to a second reaction zone (R 2 ) into which water is also fed, which reacts with the reduced form of the solid, producing hydrogen, steam and the solid at an intermediate oxidation degree (oxidized form); feeding of the solid in oxidized form to a third reaction zone (R 3 ) into which air is also fed, obtaining, from the further oxidation of the solid, heat and the solid in over-oxidized form to be recycled to the first reaction zone (R 1 ), wherein the solid contains at least en one element selected from elements which, in addition to the metallic state, have at least three different oxidation states and are therefore capable of producing two redox pairs, in order of the oxidation state, characterized in that in the first reaction zone (R 1 ) the solid in over-oxidized form and the liquid or gaseous hydrocarbon are fed in countercurrent.";"C01B 3/063 (2013.01)";0;4;0,507246376811594;0,862244064040679;5,95879571531124;15,5338430355054
"US 2007154532 A1 20070705";"IT";"The present invention relates to compositions comprising vitamins, such as L-ascorbic acid and its derivatives, sta-bilised with Olea Europea and/or ionene polymers. Particularly, the invention concerns stable compositions with high concentration of vitamins, for example L-ascorbic acid, to be advantageously employed in the medial and cosmetic field, for example for cosmetic and dermatological treatment of cute, mucous, and serosa.";"A61K 8/676 (2013.01)
A61K 8/84 (2013.01)
A61K 8/97 (2013.01)
A61K 9/0014 (2013.01)
A61K 31/07 (2013.01)
A61K 31/355 (2013.01)
A61K 31/375 (2013.01)
A61K 36/28 (2013.01)
A61K 36/63 (2013.01)
A61K 47/10 (2013.01)
A61K 47/12 (2013.01)
A61K 47/20 (2013.01)
A61Q 19/00 (2013.01)";0;2;0,810810810810811;0,941920437945239;4,93196961916072;27,0009219867807
"US 2006076451 A1 20060413";"IT";"The rewinder machine comprises: a first winding roller ( 3 ); a second winding roller ( 5 ), defining with said first winding roller ( 3 ) a winding cradle; a feeder ( 33 ) for sequentially introducing winding cores to said winding cradle; an optional glue applicator ( 21 ) for applying glue to said cores. The feeder ( 33 ) may include an element ( 39 ) for applying glue to the winding cores while they are being fed to said winding cradle. In a special embodiment, the feeder is mechanically linked to a system for unloading the roll from the winding cradle.";"B65H 19/2269 (2013.01)
B65H 19/283 (2013.01)";0;3;0,566666666666667;0,861275955412585;4,38938112570174;12,8179023014512
"US 2005223759 A1 20051013";"IT";"Safety lock for doors, gates or the like, comprising a box-shaped body ( 2 ) which contains and supports a bolt ( 5 ) able to slide between several operating positions ( 9, 10 ), actuating means ( 8 ) for displacing the bolt ( 5 ) between the above-mentioned position, a movable plate ( 15 ) capable of engaging by means of engaging means ( 17 ) inside seats ( 14 ) formed along the bolt ( 5 ) so as to retain it in the above-mentioned retracted and projecting positions. The lock ( 1 ) also has adjustment means ( 20 ) which are accessible from the outside of the box-shaped body ( 2 ) and are able to act on the movable plate ( 15 ) so as to engage it/disengage it with respect to the bolt ( 5 ) so as to allow the latter to be arranged with the part (5a) projecting by the desired length. The movable plate ( 15 ) is mounted rotatably on the box-shaped body ( 2 ) about an axis of rotation (Z) by means of a pin ( 19 ); with respect to which it is able to rotate as a result of the action of adjustment means ( 20 ).";"E05B 63/06 (2013.01)
E05B 63/044 (2013.01)";0;1;0,63;0,899670274726791;6,3;19,9342716682795
"US 2006216836 A1 20060928";"IT";"A method for manufacturing magnetic field detection devices is described, said method comprising the operations of manufacturing a magneto-resistive element ( 10; 20 ) comprising regions with metallic conduction ( 13; 23 ) and regions with semi-conductive conduction ( 11; 31 ). Said method comprises the following operations:-forming metallic nano-particles ( 37 ) to obtain said regions with metallic conduction ( 13; 23 );-providing a semiconductor substrate ( 31 );-applying said metallic nano-particles ( 37 ) to said semiconductor substrate ( 31 ) to obtain a disordered mesoscopic structure. A magnetic device is also described, comprising a spin valve, said spin valve ( 110 ) comprising a plurality of layers ( 111, 112, 113, 114, 115, 116, 117 ) arranged in a stack which in turn comprises at least one free magnetic layer ( 111 ) able to be associated to a temporary magnetisation (MT), a spacer layer ( 133 ) and a permanent magnetic layer ( 112 ) associated to a permanent magnetisation (MP). The spacer element ( 133 ) is obtained by means of a mesoscopic structure of nanoparticles in a metallic matrix produced in accordance with the method for manufacturing magnetoresistive elements of the invention.";"B82Y 25/00 (2013.01)
B82Y 40/00 (2013.01)
G01R 33/06 (2013.01)
H01F 41/306 (2013.01)
H01F 41/307 (2013.01)
H01L 43/10 (2013.01)
H01L 43/12 (2013.01)";0;3;0,556451612903226;0,878394020550498;6,19638291992373;17,2147923534595
"US 2005255146 A1 20051117";"IT";"The present invention relates to the use in human and animal nutrition (monogastric and polygastric animals) of known chelates of bivalent metal Mg, Ca, Mn, Co, Cu, Zn and Fe with methionine hydroxy analogue. The present invention further relates to a method for preparing new chelates with methionine hydroxy analogue, both in solid form with iron (II), vanadium (iV) and (V) and molybdenum (V) and (VI), and in liquid form in aqueous solution with iron (II) and (III) and chrome (III). Eventually, the present invention relates to the use of said new chelates, both in solid form with iron (II), vanadium (IV) and (V) and molybdenum (V) and (VI), and in liquid form in aqueous solution with iron (II) and (III) and chrome (III), in human and animal nutrition.";"A23K 20/30 (2016.05)
A23K 20/142 (2016.05)
A23L 33/165 (2016.08)
A23L 33/175 (2016.08)";0;2;0,506024096385542;0,845848481542563;4,61009891956699;12,4492973639177
"US 2006148896 A1 20060706";"IT";"The present invention relates to the use of an alkanoyl L-carnitine, or pharmaceutically acceptable salt thereof, for the preparation of a medicament for the treatment of anhedonia.";"A61K 31/221 (2013.01)";0;2;1;1;3,74165738677394;Inf
"US 7258378 B2 20070821";"IT";"The invention relates to a pneumatic gripper assembly structure which comprised a supporting body ( 11, 111 ) composed of at least two wall elements or symmetrical half-shells ( 15, 115 ), realized and finished individually using a forming process and then put together to form a single body capable of receiving, supporting and guiding other structural and functional components of the gripper assembly. The complementary wall elements or half-bodies are produced using die-casting, sintering or forging techniques with material compatible for such processes and provides a housing for jaws and a drive piston of the gripper.";"B25J 15/0253 (2013.01)
B25B 5/061 (2013.01)
B25B 5/087 (2013.01)
B25J 15/0206 (2013.01)
B25J 15/028 (2013.01)";1;2;0,813559322033898;0,949396802399395;6,24906772707955;34,9948638743919
"US 2005256079 A1 20051117";"IT";"A new method is described for the oversulfation of (epi)KS-N sulfates to obtain (epi)K5-amine-O-oversulfates at extremely high degree of sulfation and for the transformation of these intermediates into new Nacyl-(epi)K5-amine-O-oversulfates basically free of activity on the coagulation parameters and useful in the cosmetic or pharmaceutical field. Also described are pharmaceutical compositions containing, as one of their active ingredients, an (epi)K5-amine-O-oversulfate.";"A61K 31/726 (2013.01)
A61K 31/727 (2013.01)
A61K 31/737 (2013.01)
C07H 1/00 (2013.01)
C08B 37/006 (2013.01)
C08B 37/0075 (2013.01)
C08B 37/0078 (2013.01)";0;2;0,743589743589744;0,919131750804259;4,64371646034753;19,6747749932775
"US 7291379 B2 20071106";"IT";"For the production of a sheet product including at least two layers (V 1 , V 2 ) it is suggested, among other things, an embossing device including a first pressure roller ( 5; 105 ) interacting with a first and a second embossing cylinder ( 1, 3; 101, 103 ) provided with respective points ( 1 P, 3 P; 101 P, 103 P) on their cylindrical surface.";"B31F 1/07 (2013.01)";1;1;0,704545454545455;0,907456427052651;4,67342584095534;17,7586905729392
"US 2007161946 A1 20070712";"IT";"A device is described for fitting and removing a closing means ( 27, 29 ) on an end portion ( 13 ) of a tubular element ( 3) , comprising: a container ( 1 ) defining an internal chamber ( 18 ); a rotating platform ( 19 ) inside said chamber at the bottom ( 16 ) thereof; a receiving housing ( 26 ) that is able to receive and hold a first closing means ( 27 ) from said end portion of tubular element; and a releasing housing ( 28 ) that is able to contain and release a second closing means ( 29 ), in said end portion of tubular element; said receiving and releasing housings provided with an opening for passage of the closing means, being fixed on said rotating platform with said opening turned towards said perimeter walls ( 17 ) of the container. The device can be used as a connector for peritoneal dialysis and minimizes or eliminates the risks of contamination, also of pathogens, and the risks of peritonitis.";"A61M 39/10 (2013.01)
A61M 1/285 (2013.01)
A61M 39/18 (2013.01)
A61M 39/20 (2013.01)";0;1;0,604166666666667;0,889599750110351;5,91960021172601;17,9553147300025
